"Aqui-Invest","aqui-invest"
"HostingBell","hostingbell"
"ITX INTERNATIONAL HOLDINGS INC., ","itx-international-holdings-inc"
"angelpromoters","angelpromoters"
"angel promoters","angel-promoters"
"AKA Mobi","aka-mobi"
"algorithm ventures","algorithm-ventures"
"Traders Leader","traders-leader"
"Lubar & Co.","lubar-co"
"Pacific Wireless Ventures","pacific-wireless-ventures"
"Telefonica Ventures","telefonica-ventures"
"ACE & Company","ace-and-company"
"Gen Y Capital Partners","gen-y-capital-partners"
"Versa Capital Management","versa-capital-management"
"MkII Ventures","mkii-ventures"
"Edipresse, (Le r�gional)","edipresse-le-rgional"
"Quorum communication","quorum-communication"
"Imprimis","imprimis"
"SMBC Venture Capital","smbc-venture-capital"
"Triple Point","triple-point"
"Cole Taylor Bank","cole-taylor-bank"
"cheapinkcartridges4u.","cheapinkcartridges4u"
"Waveland Investments","waveland-investments"
"BAC1","bac1"
"AxVentures-Pymar Fund","axventures-pymar-fund"
"Vorwerk Direct Selling Ventures","vorwerk-direct-selling-ventures-2"
"Globe Equity Partners","globe-equity-partners"
"Biz2Credit LLC","biz2credit-llc"
"Akcelerator Innowacji NOT","akcelerator-innowacji-not"
"IDM Venture Capital","idm-venture-capital"
"Pacific Capital Group","pacific-capital-group"
"Antevorta Capital Partners","antevorta-capital-partners"
"Connect Ventures","connect-ventures"
"DEV","dev"
"Shellanoo Investment Group","shellanoo-investment-group"
"Durand Venture Associates","durand-venture-associates"
"Wheatley MedTech Partners","wheatley-medtech-partners"
"Wheatley New York Partners","wheatley-new-york-partners"
"Wonderloop","wonderloop"
"Digital Capital Advisors","digital-capital-advisors"
"Merrell Lynch","merrell-lynch"
"Johnson United ","johnson-united"
"Linden Capital Partners","linden-capital-partners"
"Mitsui Sumitomo Insurance Venture Capital","mitsui-sumitomo-insurance-venture-capital"
"Money Matters Financial Services Ltd.","money-matters-financial-services-ltd"
"Heartland Capital Markets, LLC","heartland-capital-markets-llc"
"Investomex","investomex"
"WAMEX Private Equity","wamex-private-equity"
"Red Swan","red-swan"
"FaDi�se","fadise"
"Klever Internet Investments Limited","klever-internet-investments-limited"
"Klever Internet Investments Ltd","klever-internet-investments-ltd"
"Persistent Asset Management Pte Ltd","persistent-asset-management-pte-ltd"
"Tigerlabs","tigerlabs"
"Inara Ventures","inara-ventures"
"Inception Micro-Angel Fund - West","inception-micro-angel-fund-west"
"couponshoppy","couponshoppy"
"couponshoppy.com","couponshoppy-com"
"Graycliff Partners","graycliff-partners"
"Masterkey Holdings Pvt Ltd","masterkey-holdings-pvt-ltd"
"Riso Investments LLC","riso-investments-llc"
"Vitruvian Partners","vitruvian-partners"
"TCS","tcs-2"
"The Kaufman Foundation","the-kaufman-foundation"
"Moore Venture Partners","moore-venture-partners"
"AKS Capital","aks-capital"
"Fenwick & West Investments","fenwick-west-investments"
"Bedford Funding","bedford-funding"
"Apptopia","apptopia"
"Learn2buzz.com","learn2buzz-com"
"D. E. Shaw & Co.","d-e-shaw-co-2"
"Agri Investments Pte. Ltd","agri-investments-pte-ltd"
"Heilemann Ventures","heilemann-ventures"
"Undiscovered Managers","undiscovered-managers"
"Schwab Institutional","schwab-institutional"
"DeSilva+Phillips","desilva-phillips"
"Consumers Choice Mortgage Services","consumers-choice-mortgage-services"
"kess","kess"
"mac","mac"
"Gigsky","gigsky"
"White Star Capital","white-star-capital"
"Netprice.com","netprice-com"
"Commenti","commenti"
"dailystocks","dailystocks"
"Boston Community Capital","boston-community-capital"
"Fortisure Ventures","fortisure-ventures"
"CLS Capital","cls-capital"
"Transparency Market Research ","transparency-market-research"
"TMR","tmr"
"The Michael J. Fox Foundation","the-michael-j-fox-foundation"
"Tice Capital","tice-capital"
"Longfellow Venture Partners","longfellow-venture-partners"
"Arch Grants","arch-grants"
"Miston","miston"
"SCRA","scra"
"KnowScroll","knowscroll"
"Fair Haven Trading Company","fair-haven-trading-company"
"Houston Technology Center","houston-technology-center"
"Center for New Ventures & Entrepreneurship","center-for-new-ventures-entrepreneurship"
"Greater Houston Partnership","greater-houston-partnership"
"Houston Grand Opera","houston-grand-opera"
"Qukku","qukku"
"Penera Blue Cross","penera-blue-cross"
"Blue Cross","blue-cross"
"Blue Shield of Nebraska","blue-shield-of-nebraska"
"New Dominion Angels","new-dominion-angels"
"Relevance Capital","relevance-capital"
"CigaretteCoupon5.com","cigarettecoupon5-com"
"Insight Ventura Partners","insight-ventura-partners"
"Aeris Partners","aeris-partners"
"Fouriertransform","fouriertransform"
"Efficient Corporate","efficient-corporate"
"KI Investment Holdings","ki-investment-holdings"
"Stanford University Venture Fund","stanford-university-venture-fund"
"John SMith","john-smith"
"Hope Funds and others","hope-funds-and-others"
"Ekstranda","ekstranda"
"JP Ventures","jp-ventures"
"RUSNANO Capital","rusnano-capital"
"Barken Holdings LLC","barken-holdings-llc"
"AVC","avc"
"Register Website","register-website"
"Website Domain Name","website-domain-name"
"Topspin LBO","topspin-lbo"
"Movistar","movistar"
"Mantella Venture Partners","mantella-venture-partners"
"MSP-USA, INC","msp-usa-inc"
"Auriga Ve","auriga-ve"
"Auster Capital Partners","auster-capital-partners"
"ACG","acg"
"Angel CoFund","angel-cofund"
"Tice Capital, LLC","tice-capital-llc"
"Liberation Capital","liberation-capital"
"venture capitals","venture-capitals"
"Boynton Angels","boynton-angels"
"Northeast Angels","northeast-angels"
"RebateArmy","rebatearmy"
"Trinity Hunt Partners","trinity-hunt-partners"
"FireStarter Fund","firestarter-fund"
"Gust","gust"
"Polsky Holdings","polsky-holdings"
"Illinois Invest Venture Fund","illinois-invest-venture-fund"
"Government of Singapore Investment Corporation (GIC)","government-of-singapore-investment-corporation-gic"
"CAP Vista","cap-vista"
"Ballpark Ventures","ballpark-ventures"
"Health and Fitness","health-and-fitness"
"Brightline Ventures","brightline-ventures"
"ALSTIN","alstin"
"The Crowd Angel","the-crowd-angel"
"NTEN, Nonprofit Technology Enterprise Network","nten-nonprofit-technology-enterprise-network"
"Catalunya Bank","catalunya-bank"
"Expansion Venture Capital","expansion-venture-capital"
"Highline Ventures","highline-ventures"
"Citizens Bank and Trust Company","citizens-bank-and-trust-company"
"RGL Holdings Ltd.","rgl-holdings-ltd"
"Ashby Point Capital","ashby-point-capital"
"AG B","ag-brentwood"
"Tikab Inc.","tikab-inc"
"Atlante Ventures Mezzogiorno","atlante-ventures-mezzogiorno"
"Think Big Partners","think-big-partners"
"Faraday Venture Partners","faraday-venture-partners"
"PADEInvest","padeinvest"
"Standard Chartered Bank","standard-chartered-bank"
"XYX","xyx"
"Freezed�","freezed"
"Republic  Bank","republic-bank"
"Hiredhits","hiredhits"
"Leta Capital","leta-group-investment-and-venture"
"http://www.crunchbase.com/financial-organization/golden-seeds","http-www-crunchbase-com-financial-organization-golden-seeds"
"WI Harper","wi-harper"
"http://bakedbins.com","http-bakedbins-com"
"Inception Micro Angel Fund-Charlotte","inception-micro-angel-fund-charlotte"
"Piedmont Angel Network","piedmont-angel-network"
"KupimVmeste","kupimvmeste"
"Sator Private Equity Fund","sator-private-equity-fund"
"Wadi Ventures","wadi-ventures"
"ING Corporate Investments","ing-corporate-investments"
"Breedinvest","breedinvest"
"NAB Investments, LLC","nab-investments-llc"
"Digital Catalyst Fund","digital-catalyst-fund"
"Capital Point","capital-point"
"http://www.iamscottnash.com/","http-www-iamscottnash-com"
"Aldrich Ventures","aldrich-ventures"
"http://360-up.com/","http-360-up-com"
"Redmile Group","redmile-group"
"Signature Securities Group","signature-securities-group"
"HSBC USA","hsbc-usa"
"RenewableTech Ventures","renewabletech-ventures"
"Vintage Partners","vintage-partners"
"LBO Enterprises","lbo-enterprises"
"Global Equities Corporate Finance","global-equities-corporate-finance"
"Bregal Sagemount","bregal-sagemount"
"Capital Innovators","capital-innovators"
"Horizon Angels LLC","horizon-angels-llc"
"Madison Capital Funding","madison-capital-funding"
"GCP Capital Partners","gcp-capital-partners"
"PG Ventures","pg-ventures"
"Global Culture Science Brands","global-culture-science-brands"
"Monument Capital Group","monument-capital-group"
"World Alliance Records","world-alliance-records"
"Investment AB Kinnevik","investment-ab-kinnevik"
"Birchmere Labs","birchmere-labs"
"KTB Capital","ktb-capital"
"Kreditanstalt fuer Wideraufbau Bankengruppe","kreditanstalt-fuer-wideraufbau-bankengruppe"
"club tablero de comando","club-tablero-de-comando"
"venturecapital.de","venturecapital-de"
"Advance Publication","advance-publication"
"CIT Gap ","cit-gap"
"CSTEM","cstem"
"Gerens Capital","gerens"
"RxEconsult, LLC","rxeconsult-llc"
"Covington Funds","covington-funds"
"Alliance Acquisitions","alliance-acquisitions"
"New Schools Ventures","new-schools-ventures"
"Marker","marker"
"WGI Group","wgi-group"
"Norwest Equity Partners","norwest-equity-partners"
"ActiveQuote","activequote"
"StartItSmart","startitsmart"
"AlphaCasual Productions","alphacasual-productions"
"gener8tor","gener8tor"
"cbc","cbc"
"Akkadian Ventures","akkadian-ventures"
"SiteMentrix","sitementrix"
"SEB Private Equity","seb-private-equity"
"e42 Ventures","e42-ventures"
"Prominent angel investors","prominent-angel-investors"
"Grishin Robotics","grishin-robotics"
"Canada media fund","canada-media-fund"
"VF Venture","vf-venture"
"TMT","tmt"
" Telstra Applications and Ventures Group","telstra-applications-and-ventures-group"
"Ayala Capital","ayala-capital"
"ICCP Venture Partners","iccp-venture-partners"
"Geary LSF Group Inc. ","gearylsf-group-inc"
"RiantSoft","riantsoft"
"MCS","mcs"
"invemax","invemax"
"Thomson Ventures","thomson-ventures"
"Tran Ventures","tran-ventures"
"Karsilastir.com","karsilastir-com"
"ACT Capital Advisors","act-capital-advisors"
"Zynik Capital Corp.","zynik-capital-corp"
"WebFund","webfund"
"HyperStart","hyperstart"
"AngelHQ","angelhq"
"Sunston Capital","sunston-capital"
"Innovation Investment Fund","innovation-investment-fund"
"Innogest Capital","innogest-capital"
"Inter Digital Marketing","inter-digital-marketing"
"Alphamundi","alphamundi"
"Troika Ventures","troika-ventures"
"Asset Management Ventures","asset-management-ventures"
"The W Fund","the-w-fund"
"Beanstream Internet Commece","beanstream-internet-commece"
"Instapccare","instapccare"
"Data Collective","data-collective"
"Galvanize","galvanize"
"Rutherford Innovation Fund","rutherford-innovation-fund"
"Vardhan Group","vardhan-group"
"Emergo Ventures","emergo-ventures"
"Thunderbird Angel Network","thunderbird-angel-network"
"Tenex Capital Management","tenex-capital-management"
"HolbergFondene","holbergfondene"
"Farrah Gray Publishing","farrah-gray-publishing"
"SEOFreelancing.com","seofreelancing-com"
"Huron River Ventures","huron-river-ventures"
"Amiro Capital","amiro-capital"
"Vianovo Ventures","vianovo-ventures"
"O�Reilly Alpha Tech Ventures","oreilly-alpha-tech-ventures"
"Kae Capital","kae-capital"
"Greenoaks Capital Management","greenoaks-capital-management"
"MyFirstCheque","myfirstcheque"
"Ideosource","ideosource"
"Pennstro Ventures","pennstro-ventures"
"Costanoa Venture Capital","costanoa-venture-capital"
"Nebraska Angel Network","nebraska-angel-network"
"Carnegie Mellon University","carnegie-mellon-university"
"Sagamore Investments","sagamore-investments"
"Wren Capital","wren-capital"
"Ghost Angel","ghost-angel"
"GrandSlam Alley","grandslam-alley"
"Valor Capital Group","valor-capital"
"Chang You Fund","chang-you-fund"
"BlueTree Allied Angels","bluetree-allied-angels"
"Proxima mobile","proxima-mobile"
"Cloud Power","cloud-power"
"Seaside 88","seaside-88"
"1809466 Ontario Inc","1809466-ontario-inc"
"Supremum Capital","supremum-capital"
"123people","123people"
"3i Venture Capital","3i-venture-capital"
"Siemens Mobile Acceleration","siemens-mobile-acceleration"
"Siemens","siemens"
"BBVA New Ventures","bbva-new-ventures"
"The Yoshimitsu Katayama Holding Company","the-yoshimitsu-katayama-holding-company"
"Novusport Inc","novusport-inc"
"Novusport LLC","novusport-llc"
"Xplorer Capital","xplorer-capital"
"Harvest Growth Capital","harvest-growth-capital"
"Circle P Capital","circle-p-capital"
"ECM Equity Capital ","ecm-equity-capital"
"test111000","test111000"
"Springboard Angels","springboard-angels"
"English Septic","english-septic"
"Roark Capital Group","roark-capital-group"
"Dunn's Foundation for the Advancement of Right Thinking","dunns-foundation-for-the-advancement-of-right-thinking"
"Financial ","financial"
"Jonathan Swerdlin","jonathan-swerdlin"
"Deloitte","deloitte-2"
"Aduro Advisors","aduro-advisors"
"Spark Ann Arbor","spark-ann-arbor"
"DoubleRock","doublerock"
"One Source Benefits","one-source-benefits"
"Live2Sell Group of Companies","live2sell-group-of-companies"
"BHV ","bhv-venture-capital"
"New Times Group","new-times-group"
"Revel","revel"
"na - do not include","na-do-not-include"
"Jackson Partners","jackson-partners"
"Cane Investments LLC","cane-investments-llc"
"Catamaran","catamaran"
"Keller Enterprises","keller-enterprises"
"Amcref Community Capital","amcref-community-capital"
"Bibby Financial Services","bibby-financial-services"
"China Bank of Communications","china-bank-of-communications"
"819 Capital","819-capital"
"American Roofing Co Jennifer Bledsoe 1234 East Lincoln Avenue Anaheim, CA, 92805 (714) 770-8680 http://www.roofinganaheimca.com  Hour of operation: M-F 8am to 5pm, SSu 10am to 4pm","american-roofing-co-jennifer-bledsoe-1234-east-lincoln-avenue-anaheim-ca-92805-714-770-8680-http-www-roofinganaheimca-com-hour-of-operation-m-f-8am-to-5pm-ssu-10am-to-4pm"
"Daher Capital","daher-capital"
"seo company Delhi","seo-company-delhi"
"SEO company Mumbai","seo-company-mumbai"
"SEO company Chennai","seo-company-chennai"
"Graph Ventures","graph-ventures"
"Tamiami Angel Fund","tamiami-angel-fund"
"YouWeb","youweb"
"Punch","punch"
"Analytics Ventures","analytics-ventures"
"Groupe du Louvre","groupe-du-louvre"
"Astor Capital Group","astor-capital-group"
"Rex Health Ventures","rex-health-ventures"
"Prolitech Corp","prolitech-corp"
"Halisol","halisol"
"Procuritas","procuritas"
"IAC/Pronto","iac-pronto"
"EventBean","eventbean"
"Holtzbrinck Ventures","holtzbrinck-ventures-2"
"Rose Park Advisors","rose-park-advisors"
"Various Angels","various-angels"
"Integer Ventures","integer-ventures"
"Doclea Capital","doclea-capital"
"Ronald gilman","ronald-gilman"
"Huli Capital Management","huli-capital-management"
"Global Accounting Services","global-accounting-services"
"Jim Nunn","jim-nunn"
"AngelVision Investors","angelvision-investments"
"Sirona Advisors","sirona-advisors"
"Novotorium","novotorium"
"Warner Hill Angels","warner-hill-angels"
"Talis Capital","talis-capital"
"Cantora","cantora"
"CP Lantern","cp-lantern"
"Georgetown Partners","georgetown-partners"
"IDC Frontier","idc-frontier"
"Double M Partners","double-m-partners"
"Version One Ventures","version-one-ventures"
"Oklahoma Seed Capital Fund","oklahoma-seed-capital-fund"
"SeedStep Angels group","seedstep-angels-group"
"FLOOR13","floor13"
"Hudson Holdings","hudson-holdings"
"Golden Gate Ventures","golden-gate-ventures"
"RiverRock ","riverrock"
"Monatgue Fairfax Limited","monatgue-fairfax-limited"
"Bridgepoint","bridgepoint-2"
"Buran Venture Capital","buran-venture-capital"
"Bridgewater Associates","bridgewater-associates"
"Mafss.com","mafss-com"
"Innovation Quest","innovation-quest"
"Lemnos Labs","lemnos-labs"
"none indicated","none-indicated"
"no","no"
" Mobeus Equity Partners","mobeus-equity-partners"
"http://casepl.com/","http-casepl-com"
"Valar Ventures","valar-ventures"
"PNC Bank","pnc-bank"
"ServisFirst Bank","servisfirst-bank"
"Omnes Capital","omnes-capital"
"Equis Capital Partners","equis-capital-partners"
"Deerfield Partners","deerfield-partners"
"silvano mendes","silvano-mendes"
"Actinic Ventures","actinic-ventures"
"Red Globe","red-globe"
"Bootfish","bootfish"
"The BAM trust","the-bam-trust"
"IK Investment Partners","ik-investment-partners"
"Krish Inc.","krish-inc"
"de Anda Capital","de-anda-capital"
"Lincoln Reserve Group Inc. ","lincoln-reserve-group-inc"
"Stefanini","stefanini"
"Resilience Capital Partners","resilience-capital-partners"
"APN","apn"
"InVenture Partners","inventure-partners"
"Parcae Capital","parcae-capital"
"�sterreischische Forschungsf�rderungsgesellschaft","sterreischische-forschungsfrderungsgesellschaft"
"�sterreichische Forschungsf�rderungsgesellschaft","sterreichische-forschungsfrderungsgesellschaft"
"RMR Capital","rmr-capital"
"Cloud Power Fund","cloud-power-fund-2"
"Koc Group","koc-group"
"Russian Venture Company Seed Fund","russian-venture-company-seed-fund"
"Cowboy Ventures","cowboy-ventures"
"Rattner & Associates","rattner-associates"
"Otium Capital","otium-capital-2"
"Eleven","eleven"
"Broadview Associates","broadview-associates"
"1M/1M","1m-1m"
"M&C Saatchi","m-c-saatchi"
"Mercury Group Recruiting","mercury-group-recruiting"
"Discovery Communications","discovery-communications"
"Payment Ventures","payment-ventures"
"Ridge Capital Partners","ridge-capital-partners"
"Leading Ridge Capital Partners","leading-ridge-capital-partners"
"Permira","permira"
"Novabase Capital","novabase-capital"
"Massachusetts Capital Resource Company","massachusetts-capital-resource-company"
"Signia Venture Partners","signia-venture-partners"
"Pivotal Investments","pivotal-investments"
"iHatch Management","ihatch-management"
"ChargeNational","chargenational"
"Zimmerman Ventures","zimmerman-ventures"
"ARP Films","arp-films"
"Peoples Bank","peoples-bank"
"Protege Production LLC","protege-production-llc"
"Singapore-MIT GAMBIT Gamelab","singapore-mit-gambit-gamelab"
"Team Downey","team-downey"
"German Startups Group","german-startups-group"
"Joy Asset Management Ltd.","joy-asset-management-ltd"
"The Alumni Portal","the-alumni-portal"
"Mega Thrift, LLC.","mega-thrift-llc"
"Softalps","softalps"
"Piedmont Investment Advisors","piedmont-investment-advisors"
"Scottish Loan Fund","scottish-loan-fund"
"Gabblet","gabblet"
"Gladstone Brookes","gladstone-brookes"
"NV Angels","nv-angels"
"212 Ventures","212-ventures"
"Tower Federal Credit Union","tower-federal-credit-union"
"Designer Fund","designer-fund"
"Linsalata Capital Partners","linsalata-capital-partners"
"Fonds de solidarite FTQ","fonds-de-solidarite-ftq"
"Abc finance group","abc-finance-group"
"BRZtech","brztech"
"The Ongoing Group","the-ongoing-group"
"LB Merchant HC-2","lb-merchant-hc-2"
"Public Bank","public-bank"
"Maybank","maybank"
"PNC Technology Investors","pnc-technology-investors"
"Palo Alto Venture Science","palo-alto-venture-science"
"RE/MAX Allegiance","re-max-allegiance"
"Cap Meridian","cap-meridian"
"ESO Fund","eso-fund"
"Venture Campus","venture-campus"
"HIX Capital","hix-capital"
"Quintessential Finance Group","quintessential-finance-group"
"Greenwich Capital","greenwich-capital"
"AngelList","angellist"
"NorthEdge Capital","northedge-capital"
"SkilledWizard.com","skilledwizard-com"
"Common Fund","common-fund"
"Hatch Partners, LLC","hatch-partners-llc"
"Triage Ventures","triage-ventures"
"Alchemist Accelerator","alchemist-accelerator"
"Iona Capital Ltd","iona-capital-ltd"
"Quadrant Capital Advisors","quadrant-capital-advisors"
"Promus Ventures","promus-ventures"
"212 Capital Partners","212-capital-partners"
"Stevens Ventures","stevens-ventures"
"GAFC holding","gafc-holding"
"MESA+","mesa"
"Kibo Ventures","kibo-ventures"
"ESADE BAN","esade-ban"
"Yahoo inc.","yahoo-inc-2"
"Type 10 Graphics","type-10-graphics"
"Lingerie-life.Co.Ltd","lingerie-life-co-ltd"
"Alpha Bank Serbia","alpha-bank-serbia"
"First National Bank of South Africa","first-national-bank-of-south-africa"
"FxPro Financial Services","fxpro-financial-services"
"Cloud Fund Partners","cloud-fund-partners"
"Atlas Peak Capital","atlas-peak"
"Right Side Capital","right-side-capital"
"CA","ca"
"Shoes fashion ","shoes-fashion"
"Good Ventures","good-ventures"
"Open Field Capital","open-field-capital"
"Aspire Capital Fund","aspire-capital-fund"
"Cherrystone Angel Group","cherrystone-angel-group"
"Volcano Syndicate","volcano-syndicate"
"ORIX Ventures","orix-ventures"
"Ares Management","ares-management"
"T","t"
"NVCC","nvcc"
"Data Point Capital","data-point-capital"
"Delaware Crossing Investment Group","delaware-crossing-investment-group"
"Daybreak Investments","daybreak-investments"
"Millennium Life Sciences Fund","millennium-life-sciences-fund"
"Signal Ventures","signal-ventures"
"Cleantech Business Angels","cleantech-business-angels"
"error","error"
"Galata Business Angels","galata-business-angels"
"SIG China","sig-china"
"Pivot North Ventures","pivot-north-ventures"
"EISENHOWER","eisenhower"
"MLC50","mlc50"
"Menlo Capital Group","menlo-capital-group"
"null","null"
"null2","null2"
"Raptor Consumer Partners","raptor-consumer-partners"
"Arbor Partners","arbor-partners"
"Sai Ideal Softwares Pvt.Ltd.","sai-ideal-softwares-pvt-ltd"
"Amerevision","amerevision"
"CyberSource","cybersource"
"Peppermint Venture Partners","peppermint-venture-partners"
"SLP Ventures","slp-ventures"
"Lion Wells Capital","lion-wells-capital"
"Woodlawn Partners","woodlawn-partners"
"VentureSpec","venturespec"
"National Bank of Kansas City","national-bank-of-kansas-city"
"Neighborhood Assistance Corporation of America","neighborhood-assistance-corporation-of-america"
"Gorilla Ventures Oy","gorilla-ventures-oy"
"Telegraph Hill Capital ","telegraph-hill-capital"
"VegasTechFund","vegastechfund"
"Cedel International Investments","cedel-international-investments"
"Gridiron Capital","gridiron-capital"
"EXA Partners","exa-partners"
"RemServ","remserv"
"Cabiedes&Partners","cabiedes-partners-2"
"Noro Venture Capital","noro-venture-capital"
"Vidoze","vidoze"
"Logisticap Partners","logisticap-partners"
"Vives Fund","vives-fund"
"Clydesdale Bank PLC","clydesdale-bank-plc"
"White Road Investments","white-road-investments"
"Windforce Ventures","windforce-ventures"
"H.I.G. BioVentures","h-i-g-bioventures"
"GemVentures","gemventures"
"Patron Capital Partners","patron-capital-partners"
"Avrio Capital","avrio-capital"
"TIMAR","timar"
"Canadian Imperial Bank of Commerce","canadian-imperial-bank-of-commerce"
"Pro Active Financial Consultants","pro-active-financial-consultants"
"Star Power","star-power"
"Adventurage","adventurage"
"Harrington Family","harrington-family"
"Phenomen Ventures","phenomen-ventures-fund"
"Montis Capital","montis-capital"
"Row Sham Bow","row-sham-bow"
"Kaiwu Capital","kaiwu-capital"
"Mrsoftsolutions","mrsoftsolutions"
"Investop Oy","investop-oy"
"Pakistan Software Export Board","pakistan-software-export-board"
"Sun Capital Partners","sun-capital-partners"
"Echo Ventures","echo-ventures"
"App Developers India","app-developers-india"
"Carithers Consulting Services, LLC","carithers-consulting-services-llc"
"SEO Company Bristol Ltd","seo-company-bristol-ltd"
"NHN Investment","nhn-investment"
"Technostarters Fonds Zuid-Nederland B.V.","technostarters-fonds-zuid-nederland-b-v"
"Technostartersfonds Zuid Nederlands B.V.","technostartersfonds-zuid-nederlands-b-v"
"5150 Studios","5150-studios"
"FansSell","fanssell"
"Prof-Media","prof-media"
"Frontier Ventures","frontier-ventures"
"Stanford Angels and Entrepreneurs","stanford-angels-and-entrepreneurs"
"Alta Ventures","alta-ventures"
"Sweetwater Capital","sweetwater-capital"
"Strong Ventures","strong-ventures"
"The AK Group Invesetment Partners","the-ak-group-invesetment-partners"
"NJR Clean Energy Ventures","njr-clean-energy-ventures"
"NOVALNET AG","novalnet-ag"
"Thayer Street Partners","thayer-street-partners"
"ABN AMRO","abn-amro"
"Personal Capital","personal-capital"
"The Doyle Investment Group","the-doyle-investment-group"
"Principia II","principia-ii"
"Goldman Sachs & Co.","goldman-sachs-co"
"AKG Technologies Inc","akg-technologies-inc"
"West Health Investment Fund","west-health-investment-fund"
"Altpoint Capital Partners","altpoint-capital-partners"
"Digital Pioneers","digital-pioneers"
"H2 Investment Properties","h2-investment-properties"
"donnotadd","donnotadd"
"Proof Ventures","proof-ventures"
"Pune Travelers ","pune-travelers"
"Chhota Sikka","chhota-sikka"
"Fundatia Post Privatizare","fundatia-post-privatizare"
"Fraser Finance","fraser-finance"
"Arkin Holdings","arkin-holdings"
"Israel Partners","israel-partners"
"Advanz Knowledge Systems","advanz-knowledge-systems"
"Advanz","advanz"
"IdeaSpace Foundation, Inc.","ideaspace-foundation-inc"
"Augustine Capital","augustine-capital"
"Accelerace","accelerace"
"Multiple","multiple"
"Place Trade Financial, Inc.","place-trade-financial-inc"
"RESOLUTE Partners","resolute-partners"
"Red Swan Ventures","red-swan-ventures"
"Thymos Capital LLP","thymos-capital-llp"
"Cerval Investments","cerval-investments"
"Helix Fund","helix-fund"
"Cranson Capital Securities","cranson-capital-securities"
"Pinetree Capital","pinetree-capital"
"Caribbean Angel Capital Group","caribbean-angel-capital-group"
"Cougar Capital","cougar-capital"
"Arbor Partners Asia","arbor-partners-asia"
"Athyrium Opportunities Fund","athyrium-opportunities-fund"
"Greenline Ventures","greenline-ventures"
"The Israeli-based startup has already raised � million USD in its first year of activity","the-israeli-based-startup-has-already-raised-million-usd-in-its-first-year-of-activity"
"Riordan, Lewis & Haden Equity Partners","riordan-lewis-haden-equity-partners"
"Novus Energy Partners","novus-energy-partners"
"ClearSky Power & Technology Fund","clearsky-power-technology-fund"
"Start Up Farms International","start-up-farms-international"
"Duchossois Capital Partners","duchossois-capital-partners"
"Commerce Ventures","commerce-ventures"
"d","d"
"North Castle Partners","north-castle-partners"
"SiamoSoci","siamosoci"
"Jeremie LR","jeremie-lr"
"angel investor","angel-investor"
" angel investor","angel-investor-2"
"Winklevoss Capital Management, LLC ","winklevoss-capital"
"Casdin Capital","casdin-capital"
"Harvest Partners","harvest-partners"
"UTEC - The University of Tokyo Edge Capital","utec-the-university-of-tokyo-edge-capital"
"Allele Fund","allele-fund"
"UTEC","utec"
"We Are Women","we-are-women"
"Apple Capital Group, Inc.  ","apple-capital-group-inc"
"Apple Capital Group, Inc","apple-capital-group-inc-2"
"10X Venture Partners","10x-venture-partners"
"Tengram Capital Partners","tengram-capital-partners"
"Ben Oldman Partners","ben-oldman-partners"
"Tar Heel Capital","tar-heel-capital"
"Second Ave Partners","second-ave-partners"
"Red Eagle Ventures","red-eagle-ventures"
"Penn Venture Partners","penn-venture-partners"
"CrossPacific Capital","crosspacific-capital"
"Rogers Venture Partners","rogers-venture-partners"
"New York City Economic Development Council","new-york-city-economic-development-council"
"Windquest Group","windquest-group"
"Jennifer Boerio","jennifer-boerio"
"LVentures","lventures"
"Experiment Fund","experiment-fund"
"DeWilde family trust","dewilde-family-trust"
"Aegis Software","aegis-software"
"Aegis Global Software","aegis-global-software"
"tba","tba"
"tba2","tba2"
"AIG Federal Savings Bank","aig-federal-savings-bank"
"Bessemer Ventures","bessemer-ventures"
"Rothenberg Ventures","rothenberg-ventures"
"Tekla Capital Management","tekla-capital-management"
"Mieza Capital","mieza-capital"
"Vintage Investment Partners","vintage-investment-partners"
"TNB Financial Services","tnb-financial-services"
"OneWest","onewest"
"Precept Software","precept-software"
"New Europe Corporate Advisory","new-europe-corporate-advisory"
"Epsilon","epsilon"
"Bigfoot Interactive","bigfoot-interactive"
"CNET Networks","cnet-networks"
"ZDNet","zdnet"
"Insikt Ventures","insikt-ventures"
"Samos Investments","samos-investments"
"Pentland Group","pentland-group"
"Redbus Group","redbus-group"
"N/ A","n-a-7"
"Angel Group","angel-group-2"
"Mandiribank","mandiribank"
"OCBC","ocbc"
"Blakeney Management","blakeney-management"
"Elmington Capital Group","elmington-capital-group"
"Commerzbank","commerzbank"
"Sansar Private Equity Partners","sansar-private-equity-partners"
"Arc90","arc90"
"Las vegas Real Estate","las-vegas-real-estate"
"Alive Ideas","alive-ideas"
"Sniper Investments","sniper-investments"
"BBVA Ventures","bbva-ventures"
"MassVentures","massventures"
"Signal Peak Ventures","signal-peak-ventures"
"Motion Beat","motion-beat"
"Launch Capital","launch-capital-5"
"WAKR! Holding B.V.","wakr-holding-b-v"
"PeopleFund","peoplefund"
"Peritus Capital","peritus-capital"
"Fundnhub Business Solutions","fundnhub-business-solutions"
"IGI Investment Bank Ltd. ","igi-investment-bank-ltd"
"venBio","venbio"
"Social Leverage Group","social-leverage-group"
"National Cancer Institute","national-cancer-institute"
"Appcelerator Innovation Fund","appcelerator-innovation-fund"
"ES Ventures","es-ventures"
"Infipro Inc","infipro-inc"
